,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,human_interference,smell_quality,c_molybdites,spore_color,no_rings
7252,1,5,1,5,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7253,2,1,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,7,4,7,1,0,1,0,1
7254,1,5,1,1,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7255,2,5,1,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7256,1,5,2,5,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7257,1,5,2,1,2,5,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,4,1,1,1,1,1
7258,2,5,3,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7259,1,4,1,1,2,7,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7260,2,1,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7261,1,5,2,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7262,1,4,1,5,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7263,2,1,3,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7264,1,5,2,1,2,8,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,7,1,0,1,1,1
7265,1,4,2,1,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7266,2,2,3,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7267,1,5,2,5,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,5,0,1,1,1,1
7268,1,1,2,5,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4,1,0,1,1,1
7269,1,5,1,5,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7270,2,5,3,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7271,2,5,3,3,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7272,1,5,2,5,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4,1,0,1,1,1
7273,2,5,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7274,1,5,1,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,4,1,1,1,1,1
7275,1,5,2,1,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7276,2,5,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7277,1,5,2,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7278,2,2,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7279,1,5,1,1,2,7,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7280,2,1,1,3,2,4,1,2,2,5,1,5,1,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7281,2,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,2,4,7,1,0,1,1,1
7282,1,5,1,1,2,8,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4,1,0,1,1,1
7283,1,5,2,5,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7284,2,1,3,3,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7285,1,1,2,5,2,9,2,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7286,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7287,1,5,1,1,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,7,1,1,1,1,1
7288,1,5,2,1,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7289,1,5,1,5,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7290,2,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,6,7,1,0,1,0,1
7291,1,5,2,1,2,5,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7292,2,4,2,1,2,4,1,1,2,5,1,3,4,3,4,5,1,1,2,1,5,5,4,1,0,1,1,1
7293,2,5,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7294,1,4,2,5,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7295,1,5,2,2,2,4,1,2,1,11,1,2,4,3,9,7,1,4,1,2,5,6,7,1,0,1,1,1
7296,1,5,2,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7297,1,5,1,5,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7298,1,5,2,5,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7299,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,2,6,7,1,0,1,1,1
7300,2,1,1,4,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5,0,0,1,1,1
7301,2,5,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7302,1,4,2,5,2,8,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5,0,0,1,1,1
7303,1,5,1,5,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5,0,0,1,1,1
7304,1,5,2,5,2,8,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,7,1,0,1,1,1
7305,2,2,3,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7306,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,6,7,1,0,1,0,1
7307,1,5,1,1,2,7,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5,0,1,1,1,1
7308,1,5,1,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4,1,1,1,1,1
7309,2,1,3,3,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7310,1,5,2,5,2,7,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,7,1,1,1,1,1
7311,2,1,3,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7312,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7313,1,5,2,1,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5,0,0,1,1,1
7314,2,1,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7315,2,1,1,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7316,1,5,2,1,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7317,1,5,1,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7318,1,5,1,5,2,8,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,4,1,0,1,1,1
7319,2,2,3,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7320,1,4,1,1,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7321,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,4,1,1,1,1,1
7322,1,5,1,1,2,5,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7323,1,1,2,1,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7324,1,5,2,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7325,2,4,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,8,6,7,1,0,1,0,1
7326,1,1,2,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4,1,1,1,1,1
7327,2,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,8,4,7,1,0,1,0,1
7328,2,2,1,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7329,2,2,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7330,1,5,2,5,2,8,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7,1,0,1,1,1
7331,1,5,1,1,2,7,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7332,1,5,1,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7333,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7334,2,2,3,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7335,2,5,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7336,1,4,2,5,2,9,1,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7337,1,5,2,1,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7338,1,5,2,1,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7339,1,4,1,5,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7340,1,1,1,1,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,4,1,0,1,1,1
7341,1,5,2,1,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5,0,0,1,1,1
7342,1,5,2,9,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7343,1,5,2,1,2,8,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,4,1,0,1,1,1
7344,2,5,1,3,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7345,1,4,2,1,2,7,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7346,2,2,3,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7347,1,4,1,5,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7348,1,5,1,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7349,2,5,1,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7350,2,1,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7351,1,5,1,5,2,7,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7352,2,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,6,7,1,0,1,0,1
7353,2,4,2,6,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5,0,0,1,1,1
7354,2,2,1,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7355,1,4,2,1,2,8,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,7,1,0,1,1,1
7356,1,4,1,5,2,5,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,5,0,1,1,1,1
7357,1,5,1,5,2,5,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7358,2,5,3,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7359,2,1,3,3,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7360,2,1,1,9,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5,0,0,1,1,1
7361,2,5,3,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7362,1,5,1,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7363,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,5,0,1,1,1,1
7364,1,5,1,1,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,5,0,1,1,1,1
7365,1,1,2,5,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5,0,1,1,1,1
7366,2,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,7,6,7,1,0,1,0,1
7367,1,4,2,2,2,4,1,2,1,5,1,2,4,3,9,7,1,4,1,2,5,6,7,1,0,1,1,1
7368,1,1,2,9,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7369,1,1,1,1,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7370,2,1,2,6,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,5,0,0,1,1,1
7371,1,5,2,1,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,5,0,0,1,1,1
7372,2,5,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7373,2,2,1,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7374,1,5,1,5,2,5,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7375,2,1,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,4,7,1,0,1,0,1
7376,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,9,4,7,1,0,1,0,1
7377,2,4,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5,0,0,1,1,1
7378,2,5,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7379,1,4,1,1,2,7,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7380,1,5,1,1,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7381,1,4,2,1,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7382,1,5,2,5,2,7,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7383,1,5,1,1,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7384,1,5,1,5,2,7,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,5,0,1,1,1,1
7385,2,2,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7386,1,5,2,1,2,9,1,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7387,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7388,2,5,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,8,4,7,1,0,1,0,1
7389,1,5,1,5,2,5,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7390,2,2,1,3,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7391,2,1,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7392,1,5,1,1,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,7,1,0,1,1,1
7393,1,5,2,1,2,7,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7394,1,5,1,1,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7395,1,5,2,5,2,5,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7396,1,5,1,5,2,8,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,7,1,0,1,1,1
7397,1,5,2,1,2,7,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5,0,1,1,1,1
7398,2,2,1,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7399,1,5,2,5,2,7,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7400,2,2,3,3,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7401,1,6,2,2,2,4,1,2,1,11,1,2,4,3,9,7,1,4,1,2,5,6,7,1,0,1,1,1
7402,1,1,1,1,2,8,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,5,0,0,1,1,1
7403,1,5,2,5,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7404,2,1,1,4,2,4,1,2,2,3,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7405,2,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,8,4,7,1,0,1,0,1
7406,1,5,2,5,2,7,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7407,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,3,1,1,2,6,7,1,0,1,1,1
7408,1,5,2,5,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7409,1,5,2,5,2,5,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7410,1,5,1,5,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,5,0,1,1,1,1
7411,2,2,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7412,2,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,2,6,7,1,0,1,1,1
7413,2,2,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,2,4,7,1,0,1,1,1
7414,1,1,1,1,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7415,2,1,1,4,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,5,0,0,1,1,1
7416,2,1,3,4,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7417,1,5,1,1,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7418,2,5,3,4,2,4,1,2,2,4,1,5,3,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7419,1,5,1,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,5,0,1,1,1,1
7420,1,5,2,5,2,7,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7421,1,5,2,1,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4,1,0,1,1,1
7422,2,4,1,6,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5,0,0,1,1,1
7423,1,5,2,1,2,5,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7424,1,5,2,5,2,5,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7425,2,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,9,6,7,1,0,1,0,1
7426,1,5,2,5,2,5,1,1,1,9,2,5,3,4,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7427,1,5,2,1,2,7,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7428,1,5,2,1,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7429,1,4,2,1,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5,0,0,1,1,1
7430,1,5,1,5,2,5,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7431,1,5,2,5,2,8,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7432,2,1,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,6,7,1,0,1,0,1
7433,1,4,1,5,2,8,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,5,0,0,1,1,1
7434,2,5,1,4,2,4,1,2,2,4,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7435,1,5,1,5,2,8,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7436,1,5,1,5,2,7,1,1,1,9,2,5,1,4,3,1,1,1,1,2,5,4,7,1,1,1,1,1
7437,2,4,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,4,7,1,0,1,0,1
7438,1,5,1,1,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7439,2,1,3,4,2,4,1,2,2,4,1,5,1,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7440,2,5,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,7,4,7,1,0,1,0,1
7441,1,4,1,5,2,8,1,1,1,9,2,5,1,1,3,2,1,1,1,2,5,4,5,0,0,1,1,1
7442,1,5,1,1,2,8,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,4,1,0,1,1,1
7443,2,4,2,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,5,5,0,0,1,1,1
7444,2,1,3,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7445,2,5,1,3,2,4,1,2,2,5,1,5,3,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7446,2,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,2,1,1,9,6,7,1,0,1,0,1
7447,1,5,2,5,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5,0,0,1,1,1
7448,1,5,2,5,2,7,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,7,1,1,1,1,1
7449,2,5,2,1,2,4,1,1,2,5,1,3,4,3,4,5,1,1,2,1,5,5,5,0,0,1,1,1
7450,2,1,3,4,2,4,1,2,2,4,1,5,3,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7451,1,5,1,1,2,5,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,5,0,1,1,1,1
7452,1,5,2,5,2,5,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,7,1,1,1,1,1
7453,1,5,2,1,2,5,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,4,1,1,1,1,1
7454,1,4,2,1,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7455,2,4,1,1,2,4,2,1,2,11,1,5,1,1,7,8,1,2,1,1,9,4,7,1,0,1,0,1
7456,1,4,2,5,2,5,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7457,1,5,1,1,2,8,1,1,1,9,2,5,1,4,3,2,1,1,1,2,5,4,5,0,0,1,1,1
7458,1,5,1,1,2,5,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7459,2,2,1,1,2,4,2,1,2,2,1,5,1,1,7,8,1,3,1,1,8,6,7,1,0,1,0,1
7460,2,1,3,4,2,4,1,2,2,3,1,5,3,1,1,1,1,1,2,1,5,2,2,1,0,1,1,1
7461,1,5,1,1,2,8,1,1,1,9,2,5,1,4,1,1,1,1,1,2,5,4,5,0,0,1,1,1
7462,1,5,2,1,2,5,1,1,1,9,2,5,1,1,1,1,1,1,1,2,5,4,5,0,1,1,1,1
7463,2,1,1,4,2,4,1,2,2,5,1,5,1,1,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7464,1,5,2,1,2,8,1,1,1,9,2,5,3,4,1,1,1,1,1,2,5,4,4,1,0,1,1,1
7465,1,5,1,5,2,8,1,1,1,9,2,5,3,1,1,2,1,1,1,2,5,4,4,1,0,1,1,1
7466,1,5,2,5,2,7,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,7,1,1,1,1,1
7467,2,2,1,1,2,4,2,1,2,12,1,5,1,1,7,8,1,2,1,1,7,6,7,1,0,1,0,1
7468,2,2,1,4,2,4,1,2,2,3,1,5,1,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7469,1,1,2,5,2,9,2,1,2,5,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7470,1,5,1,1,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7471,1,5,2,5,2,5,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,4,1,1,1,1,1
7472,1,5,2,5,2,7,1,1,1,9,2,5,1,4,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7473,1,5,1,1,2,5,1,1,1,9,2,5,3,4,1,2,1,1,1,2,5,4,4,1,1,1,1,1
7474,1,5,2,5,2,8,1,1,1,9,2,5,3,1,3,2,1,1,1,2,5,4,7,1,0,1,1,1
7475,1,5,1,5,2,8,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4,1,0,1,1,1
7476,1,1,1,5,2,7,1,1,1,9,2,5,3,1,3,1,1,1,1,2,5,4,5,0,1,1,1,1
7477,1,5,1,5,2,8,1,1,1,9,2,5,1,1,1,2,1,1,1,2,5,4,4,1,0,1,1,1
7478,1,5,1,1,2,7,1,1,1,9,2,5,1,1,3,1,1,1,1,2,5,4,4,1,1,1,1,1
7479,2,2,3,4,2,4,1,2,2,5,1,5,3,4,1,1,1,1,2,1,5,1,2,1,0,1,1,1
7480,1,5,2,1,2,9,2,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
7481,2,4,1,1,1,4,1,1,2,5,1,3,1,1,1,1,1,1,2,1,5,4,5,0,0,1,1,1
7482,1,5,1,1,2,7,1,1,1,9,2,5,3,4,3,2,1,1,1,2,5,4,5,0,1,1,1,1
7483,1,4,2,2,2,4,1,2,1,11,1,2,4,3,9,7,1,4,1,2,5,6,7,1,0,1,1,1
7484,1,5,1,1,2,8,1,1,1,9,2,5,3,1,1,1,1,1,1,2,5,4,7,1,0,1,1,1
7485,1,4,2,5,2,9,2,1,2,11,1,2,3,3,8,9,1,1,3,5,5,6,4,1,1,1,1,0
